# Lagrange radii [code units]
#1:t 2:r(0.0001) 3:r(0.0003) 4:r(0.0005) 5:r(0.0007) 6:r(0.0009) 7:r(0.001) 8:r(0.003) 9:r(0.005) 10:r(0.007) 11:r(0.009) 12:r(0.01) 13:r(0.03) 14:r(0.05) 15:r(0.07) 16:r(0.09) 17:r(0.1) 18:r(0.2) 19:r(0.3) 20:r(0.4) 21:r(0.5) 22:r(0.6) 23:r(0.7) 24:r(0.8) 25:r(0.9) 26:r(0.99)
3.593456915e-01 1.807584e-02 2.949024e-02 3.474264e-02 3.765236e-02 4.272602e-02 4.510878e-02 6.573864e-02 7.781841e-02 8.506178e-02 9.568672e-02 1.010250e-01 1.478180e-01 1.786093e-01 2.092240e-01 2.333512e-01 2.443863e-01 3.546214e-01 4.617275e-01 5.930553e-01 7.518220e-01 9.613804e-01 1.270840e+00 1.765094e+00 2.835932e+00 1.058764e+01 
3.649112990e-01 1.794054e-02 1.921466e-02 3.204411e-02 3.970781e-02 4.014713e-02 4.163201e-02 5.907541e-02 7.628849e-02 8.512532e-02 9.015282e-02 9.241665e-02 1.420067e-01 1.739364e-01 2.085934e-01 2.343495e-01 2.453562e-01 3.543801e-01 4.669781e-01 5.991004e-01 7.512825e-01 9.717320e-01 1.279352e+00 1.767975e+00 2.894747e+00 1.012942e+01 
3.692117668e-01 1.387211e-02 2.713911e-02 4.049545e-02 4.199899e-02 4.835425e-02 5.083841e-02 6.442681e-02 7.731202e-02 8.238030e-02 8.936243e-02 9.176643e-02 1.429344e-01 1.755795e-01 2.043325e-01 2.273141e-01 2.424279e-01 3.543918e-01 4.638159e-01 5.983745e-01 7.642712e-01 9.675000e-01 1.274020e+00 1.786237e+00 2.820224e+00 1.050142e+01 
3.717283147e-01 1.653381e-02 2.567584e-02 3.827633e-02 3.885802e-02 4.217610e-02 4.230610e-02 5.984876e-02 7.387802e-02 8.214678e-02 9.032256e-02 9.403913e-02 1.372354e-01 1.723793e-01 2.016745e-01 2.289692e-01 2.401999e-01 3.522140e-01 4.643719e-01 5.935073e-01 7.665511e-01 9.818266e-01 1.269190e+00 1.753910e+00 2.805027e+00 1.033044e+01 
3.751586524e-01 2.957184e-02 3.085876e-02 3.551725e-02 4.064831e-02 4.346869e-02 4.350192e-02 6.418871e-02 7.501150e-02 8.284040e-02 9.160268e-02 9.786901e-02 1.416012e-01 1.731337e-01 1.988727e-01 2.252508e-01 2.368786e-01 3.473254e-01 4.599345e-01 5.938185e-01 7.639761e-01 9.722589e-01 1.274765e+00 1.764209e+00 2.800379e+00 1.062546e+01 
3.795823448e-01 1.021349e-02 3.048267e-02 3.496633e-02 3.658631e-02 3.956701e-02 3.996931e-02 6.011493e-02 6.982391e-02 8.037719e-02 9.031706e-02 9.444823e-02 1.419234e-01 1.747132e-01 2.015192e-01 2.287402e-01 2.406904e-01 3.496571e-01 4.645047e-01 5.952630e-01 7.614264e-01 9.789368e-01 1.281063e+00 1.772290e+00 2.874961e+00 1.068082e+01 
3.850359227e-01 1.490131e-02 2.688554e-02 3.701633e-02 4.160168e-02 4.302172e-02 4.324451e-02 6.113858e-02 7.482835e-02 8.339179e-02 9.430629e-02 9.882834e-02 1.380994e-01 1.734605e-01 2.033227e-01 2.275417e-01 2.400885e-01 3.472554e-01 4.623229e-01 5.938120e-01 7.606604e-01 9.799885e-01 1.271693e+00 1.777771e+00 2.896160e+00 1.069309e+01 
3.890487377e-01 2.220852e-02 3.275033e-02 3.477801e-02 3.964806e-02 4.052975e-02 4.245540e-02 5.915942e-02 7.064047e-02 8.090563e-02 8.646152e-02 9.062580e-02 1.400602e-01 1.730575e-01 1.997245e-01 2.232031e-01 2.353855e-01 3.504473e-01 4.699269e-01 5.964041e-01 7.607445e-01 9.799554e-01 1.284110e+00 1.803454e+00 2.868074e+00 1.075761e+01 
3.931547238e-01 2.831579e-02 4.076894e-02 4.347120e-02 4.646412e-02 4.693227e-02 4.827132e-02 6.706834e-02 7.557455e-02 8.702227e-02 9.306231e-02 9.604572e-02 1.397945e-01 1.734448e-01 2.019223e-01 2.245261e-01 2.374023e-01 3.465094e-01 4.664561e-01 6.008423e-01 7.653857e-01 9.792448e-01 1.275963e+00 1.788277e+00 2.826639e+00 1.085089e+01 
3.985065744e-01 1.374208e-02 2.578421e-02 3.113858e-02 3.727737e-02 4.032876e-02 4.050945e-02 6.269059e-02 7.605260e-02 8.753212e-02 9.458845e-02 9.809511e-02 1.441317e-01 1.707632e-01 1.987679e-01 2.237907e-01 2.344711e-01 3.446604e-01 4.614685e-01 5.976029e-01 7.718066e-01 9.797622e-01 1.290215e+00 1.808917e+00 2.867915e+00 9.777524e+00 
4.036488066e-01 2.555911e-02 3.023178e-02 3.227841e-02 3.424257e-02 4.316841e-02 4.576964e-02 6.035392e-02 7.068080e-02 8.070918e-02 8.733217e-02 9.248696e-02 1.466680e-01 1.782732e-01 2.038330e-01 2.270863e-01 2.381103e-01 3.459279e-01 4.610695e-01 5.954054e-01 7.640364e-01 9.802851e-01 1.284368e+00 1.802336e+00 2.852564e+00 1.034365e+01 
4.072497881e-01 1.835852e-02 2.674747e-02 3.232540e-02 3.256726e-02 3.430729e-02 4.296438e-02 6.038297e-02 7.221203e-02 8.687636e-02 9.481003e-02 9.859430e-02 1.438770e-01 1.790147e-01 2.037319e-01 2.262754e-01 2.391060e-01 3.478521e-01 4.648990e-01 5.973336e-01 7.694499e-01 9.896305e-01 1.300927e+00 1.814839e+00 2.862389e+00 1.106812e+01 
4.124844606e-01 2.235623e-02 3.768263e-02 4.379275e-02 4.457102e-02 4.792438e-02 4.814851e-02 6.210180e-02 8.277922e-02 8.766935e-02 9.584417e-02 1.008431e-01 1.468809e-01 1.793097e-01 2.046998e-01 2.273602e-01 2.389536e-01 3.461901e-01 4.623082e-01 5.975627e-01 7.694415e-01 1.001918e+00 1.292132e+00 1.775638e+00 2.826139e+00 1.076740e+01 
4.175067944e-01 1.974715e-02 2.702999e-02 3.688740e-02 4.007833e-02 4.107654e-02 4.238251e-02 6.357245e-02 7.541768e-02 8.295493e-02 9.078119e-02 9.459187e-02 1.406367e-01 1.728495e-01 1.982244e-01 2.226285e-01 2.331018e-01 3.435350e-01 4.636168e-01 5.946971e-01 7.591022e-01 9.870228e-01 1.294204e+00 1.802153e+00 2.875733e+00 1.054450e+01 
4.220727575e-01 2.155261e-02 3.038514e-02 3.436119e-02 3.824050e-02 3.973675e-02 4.064828e-02 5.631070e-02 6.862354e-02 7.845371e-02 8.572414e-02 9.010157e-02 1.335965e-01 1.683774e-01 1.966947e-01 2.205694e-01 2.327594e-01 3.439006e-01 4.588552e-01 5.867039e-01 7.595270e-01 9.892008e-01 1.305661e+00 1.795093e+00 2.877787e+00 1.095603e+01 
4.259645027e-01 2.495632e-02 3.297576e-02 3.362036e-02 3.419448e-02 3.793884e-02 3.854123e-02 5.816873e-02 6.758095e-02 7.659940e-02 8.179681e-02 8.660684e-02 1.386762e-01 1.724433e-01 2.007117e-01 2.239569e-01 2.358133e-01 3.440111e-01 4.603031e-01 5.905752e-01 7.554610e-01 9.735953e-01 1.291656e+00 1.789136e+00 2.927289e+00 1.108204e+01 
4.286986493e-01 2.168656e-02 2.723583e-02 3.357819e-02 3.689194e-02 3.826434e-02 4.001685e-02 5.949438e-02 7.053107e-02 7.771298e-02 8.547335e-02 9.270633e-02 1.392609e-01 1.736283e-01 1.993039e-01 2.236272e-01 2.377039e-01 3.441653e-01 4.554188e-01 5.907437e-01 7.715462e-01 9.846601e-01 1.293521e+00 1.807988e+00 2.936269e+00 1.111586e+01 
4.325987790e-01 1.004305e-02 2.001089e-02 2.359534e-02 2.643402e-02 3.688696e-02 4.083501e-02 6.015672e-02 7.127847e-02 7.869490e-02 8.524054e-02 8.690036e-02 1.348404e-01 1.670943e-01 1.969214e-01 2.224859e-01 2.367570e-01 3.454028e-01 4.688004e-01 5.972213e-01 7.652770e-01 9.857763e-01 1.308292e+00 1.814836e+00 2.949613e+00 1.101706e+01 
4.364156567e-01 2.044313e-02 2.696538e-02 3.243678e-02 3.468527e-02 3.918058e-02 3.973482e-02 5.667812e-02 7.380119e-02 8.264528e-02 9.008170e-02 9.372876e-02 1.406607e-01 1.711615e-01 1.984588e-01 2.228398e-01 2.352838e-01 3.478572e-01 4.607006e-01 5.995963e-01 7.637864e-01 9.854530e-01 1.309465e+00 1.832952e+00 2.960344e+00 1.156440e+01 
4.401909253e-01 1.063117e-02 1.801054e-02 3.297842e-02 3.358027e-02 3.903865e-02 3.985441e-02 5.562006e-02 6.800628e-02 7.978661e-02 8.691575e-02 9.172671e-02 1.403015e-01 1.728625e-01 1.978647e-01 2.202673e-01 2.342059e-01 3.471562e-01 4.588679e-01 5.965950e-01 7.590345e-01 9.858267e-01 1.313748e+00 1.839794e+00 2.910986e+00 1.143458e+01 
4.437835968e-01 2.429155e-02 3.018248e-02 3.358308e-02 3.741250e-02 4.153122e-02 4.169178e-02 6.011026e-02 7.256491e-02 7.985524e-02 8.942257e-02 9.129870e-02 1.399530e-01 1.712728e-01 1.978986e-01 2.260033e-01 2.397132e-01 3.468403e-01 4.571245e-01 5.937631e-01 7.594379e-01 9.896203e-01 1.319165e+00 1.848069e+00 2.959292e+00 1.064132e+01 
4.480149254e-01 5.115868e-03 1.837778e-02 2.537915e-02 3.281094e-02 3.380924e-02 3.561710e-02 5.502867e-02 6.941483e-02 8.217958e-02 8.870687e-02 9.239787e-02 1.454640e-01 1.784308e-01 2.077596e-01 2.336185e-01 2.432910e-01 3.523197e-01 4.670918e-01 5.959778e-01 7.665390e-01 9.944157e-01 1.296783e+00 1.838658e+00 2.965528e+00 1.106064e+01 
4.518879015e-01 1.473961e-02 1.980207e-02 2.438994e-02 2.885576e-02 3.646991e-02 3.956420e-02 5.781449e-02 7.058816e-02 7.719643e-02 8.405435e-02 8.639737e-02 1.400540e-01 1.719986e-01 2.021074e-01 2.263681e-01 2.399620e-01 3.469304e-01 4.601920e-01 5.921368e-01 7.622791e-01 9.863617e-01 1.325338e+00 1.854549e+00 3.019509e+00 1.171555e+01 
4.561389562e-01 1.488918e-02 2.068250e-02 2.211811e-02 2.574698e-02 3.150758e-02 3.194044e-02 5.566427e-02 6.645529e-02 7.342868e-02 8.117324e-02 8.347313e-02 1.352772e-01 1.677512e-01 1.922408e-01 2.220312e-01 2.349846e-01 3.453320e-01 4.566839e-01 5.911421e-01 7.587107e-01 9.838228e-01 1.321035e+00 1.823551e+00 2.999105e+00 1.144669e+01 
4.603505742e-01 6.375397e-03 2.029029e-02 2.461496e-02 2.701193e-02 2.993437e-02 3.447566e-02 5.618345e-02 6.676301e-02 7.527286e-02 8.394121e-02 8.631347e-02 1.340602e-01 1.675798e-01 1.926698e-01 2.172984e-01 2.298829e-01 3.405076e-01 4.584581e-01 5.943843e-01 7.575497e-01 9.807166e-01 1.315398e+00 1.836896e+00 3.017178e+00 1.128380e+01 
4.638233301e-01 8.782121e-03 2.362366e-02 2.675182e-02 3.732939e-02 3.809747e-02 3.921230e-02 5.999887e-02 7.366684e-02 8.106602e-02 8.732658e-02 9.081712e-02 1.358287e-01 1.691022e-01 1.935926e-01 2.159322e-01 2.287276e-01 3.415743e-01 4.519305e-01 5.914055e-01 7.613854e-01 9.943219e-01 1.317715e+00 1.850397e+00 2.997073e+00 1.120884e+01 
4.684830946e-01 5.105779e-03 2.679721e-02 3.085548e-02 3.225600e-02 4.130146e-02 4.323842e-02 6.345321e-02 6.990499e-02 7.991348e-02 8.773239e-02 9.133633e-02 1.393068e-01 1.701255e-01 1.937750e-01 2.183241e-01 2.302899e-01 3.400092e-01 4.529826e-01 5.892894e-01 7.605301e-01 9.992304e-01 1.318598e+00 1.846417e+00 3.010027e+00 1.140709e+01 
4.730129871e-01 2.977963e-02 3.134819e-02 4.396567e-02 4.524824e-02 4.687359e-02 4.687740e-02 6.281342e-02 7.181835e-02 8.285482e-02 9.045347e-02 9.305861e-02 1.416245e-01 1.733440e-01 1.983551e-01 2.204095e-01 2.323570e-01 3.402387e-01 4.520673e-01 5.926995e-01 7.613120e-01 9.980701e-01 1.323158e+00 1.881629e+00 3.060167e+00 1.158371e+01 
4.777372633e-01 1.031084e-02 2.694654e-02 3.539965e-02 3.760805e-02 4.086474e-02 4.103947e-02 5.927731e-02 6.711038e-02 7.438693e-02 8.181727e-02 8.433524e-02 1.322963e-01 1.653193e-01 1.940930e-01 2.181135e-01 2.301412e-01 3.429600e-01 4.582275e-01 5.933473e-01 7.627357e-01 9.896774e-01 1.325311e+00 1.850850e+00 3.037379e+00 1.115318e+01 
4.815030897e-01 7.815636e-03 1.775931e-02 3.704378e-02 3.890897e-02 4.254413e-02 4.378696e-02 6.443177e-02 7.456932e-02 8.275521e-02 8.911978e-02 9.275532e-02 1.341290e-01 1.644786e-01 1.912385e-01 2.163401e-01 2.297160e-01 3.397418e-01 4.609147e-01 5.889059e-01 7.636251e-01 9.890940e-01 1.317151e+00 1.827550e+00 3.034850e+00 1.129385e+01 
4.854778467e-01 1.820555e-02 2.146591e-02 2.713467e-02 3.741078e-02 4.121284e-02 4.138888e-02 5.724463e-02 6.853216e-02 7.895720e-02 8.474021e-02 8.916692e-02 1.357942e-01 1.666058e-01 1.917122e-01 2.170234e-01 2.272206e-01 3.394096e-01 4.527285e-01 5.899003e-01 7.551911e-01 9.862161e-01 1.331144e+00 1.851563e+00 3.040449e+00 1.140602e+01 
4.893480716e-01 5.413468e-03 3.106360e-02 3.505193e-02 3.697461e-02 4.084462e-02 4.337378e-02 5.978790e-02 7.288533e-02 8.061625e-02 8.952868e-02 9.309247e-02 1.347824e-01 1.669999e-01 1.925373e-01 2.165757e-01 2.271846e-01 3.389330e-01 4.509414e-01 5.867270e-01 7.507742e-01 9.850645e-01 1.343472e+00 1.870675e+00 3.030252e+00 1.175493e+01 
4.934139464e-01 2.217875e-02 2.805095e-02 3.539276e-02 3.849756e-02 3.990845e-02 4.114228e-02 5.747259e-02 6.775432e-02 7.584537e-02 8.418300e-02 8.763014e-02 1.384781e-01 1.670251e-01 1.922258e-01 2.146939e-01 2.268004e-01 3.383029e-01 4.528259e-01 5.848107e-01 7.558066e-01 9.936366e-01 1.332002e+00 1.862267e+00 3.046375e+00 1.160451e+01 
4.975616533e-01 2.180669e-02 2.921437e-02 3.374902e-02 3.465207e-02 3.944063e-02 3.958545e-02 6.323604e-02 7.159560e-02 8.131722e-02 8.722501e-02 8.865863e-02 1.345921e-01 1.665074e-01 1.922820e-01 2.202588e-01 2.312668e-01 3.407227e-01 4.511692e-01 5.892912e-01 7.530269e-01 9.880993e-01 1.333702e+00 1.875035e+00 3.084673e+00 1.139456e+01 
5.015381876e-01 1.589128e-02 2.139309e-02 2.626876e-02 3.281156e-02 3.647422e-02 3.926414e-02 5.171454e-02 6.870587e-02 7.658628e-02 8.547207e-02 8.955243e-02 1.322970e-01 1.642436e-01 1.912360e-01 2.128655e-01 2.238180e-01 3.346622e-01 4.525651e-01 5.854262e-01 7.533744e-01 9.810580e-01 1.324452e+00 1.861297e+00 3.049150e+00 1.177675e+01 
5.046451614e-01 2.381704e-02 2.558055e-02 3.096040e-02 3.347990e-02 3.572868e-02 3.605831e-02 5.787695e-02 6.894736e-02 7.625734e-02 8.503891e-02 8.691698e-02 1.338645e-01 1.643343e-01 1.930785e-01 2.150854e-01 2.273280e-01 3.361086e-01 4.497276e-01 5.887769e-01 7.583122e-01 9.905914e-01 1.316920e+00 1.866827e+00 3.067101e+00 1.111380e+01 
5.084527158e-01 4.538537e-03 2.645270e-02 3.345785e-02 3.596838e-02 3.734377e-02 4.380758e-02 6.150145e-02 6.902526e-02 7.824255e-02 8.523254e-02 8.920493e-02 1.357068e-01 1.644356e-01 1.918914e-01 2.173892e-01 2.283840e-01 3.374731e-01 4.503548e-01 5.831708e-01 7.603037e-01 9.978033e-01 1.342924e+00 1.897091e+00 3.138451e+00 1.143795e+01 
5.131166088e-01 1.716694e-02 2.738068e-02 3.357738e-02 3.675985e-02 4.107978e-02 4.112440e-02 6.455551e-02 6.939344e-02 7.775132e-02 8.716848e-02 9.049001e-02 1.344608e-01 1.658135e-01 1.908761e-01 2.124689e-01 2.230599e-01 3.253024e-01 4.459612e-01 5.830399e-01 7.540602e-01 9.843387e-01 1.329086e+00 1.879902e+00 3.057736e+00 1.133327e+01 
5.169240619e-01 1.927140e-02 2.161048e-02 2.648275e-02 3.416085e-02 3.690469e-02 3.694311e-02 5.697138e-02 7.040205e-02 7.841021e-02 8.316352e-02 8.656711e-02 1.346347e-01 1.658426e-01 1.949367e-01 2.177522e-01 2.281821e-01 3.320476e-01 4.427320e-01 5.770226e-01 7.470479e-01 9.759068e-01 1.319559e+00 1.863626e+00 3.069452e+00 1.178809e+01 
5.201806426e-01 7.733991e-03 2.318884e-02 2.623073e-02 3.257889e-02 3.568958e-02 3.854779e-02 5.597462e-02 6.578436e-02 7.347406e-02 8.182071e-02 8.637627e-02 1.294880e-01 1.612211e-01 1.891994e-01 2.105397e-01 2.235345e-01 3.281044e-01 4.410231e-01 5.768701e-01 7.532068e-01 9.891159e-01 1.331621e+00 1.878003e+00 3.073737e+00 1.188511e+01 
5.239592561e-01 8.183175e-03 2.589885e-02 2.999469e-02 3.459349e-02 4.058184e-02 4.203353e-02 5.785742e-02 6.785550e-02 8.044341e-02 8.748599e-02 9.172272e-02 1.328397e-01 1.618227e-01 1.872837e-01 2.122318e-01 2.224661e-01 3.284726e-01 4.469475e-01 5.879045e-01 7.668182e-01 1.003147e+00 1.345289e+00 1.896402e+00 3.137896e+00 1.255197e+01 
5.276288714e-01 1.806326e-02 2.737738e-02 3.211053e-02 3.374874e-02 3.751711e-02 4.076395e-02 5.718051e-02 6.697857e-02 7.482826e-02 8.164923e-02 8.326341e-02 1.313863e-01 1.606408e-01 1.865428e-01 2.107819e-01 2.227990e-01 3.293679e-01 4.488327e-01 5.845314e-01 7.616987e-01 9.847637e-01 1.330862e+00 1.882054e+00 3.089635e+00 1.143972e+01 
5.314197046e-01 1.810102e-02 2.009754e-02 2.897666e-02 3.912843e-02 4.118694e-02 4.262233e-02 6.160995e-02 7.287649e-02 8.132485e-02 8.725620e-02 9.135167e-02 1.311384e-01 1.631825e-01 1.910170e-01 2.147518e-01 2.251913e-01 3.313126e-01 4.433323e-01 5.860795e-01 7.639592e-01 1.005199e+00 1.338310e+00 1.882568e+00 3.169946e+00 1.259157e+01 
5.347241878e-01 2.042704e-02 3.034867e-02 3.466440e-02 3.532596e-02 3.853512e-02 3.954309e-02 5.654422e-02 7.157593e-02 8.199551e-02 8.800431e-02 9.074189e-02 1.376152e-01 1.686378e-01 1.929310e-01 2.171244e-01 2.289313e-01 3.355993e-01 4.464331e-01 5.900353e-01 7.595693e-01 9.991043e-01 1.336663e+00 1.898726e+00 3.184689e+00 1.221007e+01 
5.393291733e-01 1.301919e-02 2.582877e-02 2.829580e-02 3.288228e-02 3.700872e-02 4.043461e-02 6.135347e-02 7.171590e-02 8.122145e-02 8.769126e-02 9.109438e-02 1.380780e-01 1.660808e-01 1.917267e-01 2.170624e-01 2.268814e-01 3.337576e-01 4.461126e-01 5.861978e-01 7.675983e-01 1.001536e+00 1.346575e+00 1.912198e+00 3.249987e+00 1.230216e+01 
5.434356332e-01 2.126579e-02 3.148806e-02 3.566355e-02 3.698790e-02 3.786087e-02 3.984357e-02 5.022300e-02 6.706196e-02 7.571417e-02 8.238492e-02 8.649897e-02 1.328222e-01 1.652095e-01 1.925570e-01 2.136205e-01 2.251529e-01 3.308408e-01 4.447504e-01 5.881912e-01 7.670036e-01 1.013991e+00 1.355196e+00 1.886208e+00 3.168424e+00 1.247354e+01 
5.472688127e-01 2.787515e-02 2.911710e-02 3.173014e-02 3.320381e-02 3.551476e-02 3.840180e-02 5.416738e-02 6.988829e-02 7.808029e-02 8.569563e-02 8.812891e-02 1.326737e-01 1.632145e-01 1.903722e-01 2.156167e-01 2.264228e-01 3.298562e-01 4.421570e-01 5.802154e-01 7.587259e-01 1.000300e+00 1.348746e+00 1.920907e+00 3.223463e+00 1.208892e+01 
5.510598231e-01 2.241638e-02 2.545256e-02 3.671229e-02 3.838519e-02 4.247178e-02 4.261745e-02 5.784233e-02 7.154020e-02 7.896259e-02 8.610245e-02 8.997505e-02 1.337729e-01 1.649902e-01 1.914622e-01 2.113939e-01 2.221486e-01 3.256734e-01 4.410077e-01 5.791248e-01 7.648399e-01 1.004346e+00 1.361631e+00 1.915788e+00 3.156591e+00 1.216270e+01 
5.553911209e-01 1.261919e-02 2.390541e-02 2.969902e-02 3.713884e-02 3.960629e-02 4.015182e-02 5.649631e-02 6.649872e-02 7.830304e-02 8.414355e-02 8.788846e-02 1.343617e-01 1.643337e-01 1.912017e-01 2.136389e-01 2.254532e-01 3.287657e-01 4.422560e-01 5.766505e-01 7.537656e-01 1.005356e+00 1.352499e+00 1.902308e+00 3.220886e+00 1.229603e+01 
5.592955415e-01 1.871187e-02 2.048090e-02 2.564501e-02 2.844255e-02 3.435564e-02 3.521088e-02 5.347991e-02 6.861344e-02 7.646662e-02 8.171847e-02 8.533443e-02 1.270202e-01 1.596938e-01 1.875012e-01 2.116623e-01 2.216779e-01 3.275002e-01 4.399250e-01 5.793766e-01 7.682091e-01 1.000883e+00 1.355690e+00 1.937425e+00 3.211601e+00 1.295326e+01 
5.631705908e-01 1.675504e-02 2.213126e-02 3.090755e-02 3.461096e-02 3.820251e-02 3.955955e-02 5.680631e-02 6.987140e-02 7.876160e-02 8.417349e-02 8.749253e-02 1.314257e-01 1.576454e-01 1.807841e-01 2.030503e-01 2.127444e-01 3.215245e-01 4.390821e-01 5.817039e-01 7.634680e-01 9.983095e-01 1.365691e+00 1.935375e+00 3.278006e+00 1.353266e+01 
5.673779916e-01 2.145819e-02 2.349432e-02 3.181049e-02 3.403748e-02 4.032943e-02 4.064520e-02 6.110813e-02 7.081809e-02 7.660658e-02 8.261482e-02 8.771559e-02 1.305441e-01 1.567041e-01 1.788550e-01 2.036742e-01 2.158681e-01 3.243992e-01 4.482683e-01 5.951939e-01 7.782989e-01 1.014149e+00 1.361733e+00 1.909615e+00 3.227611e+00 1.211869e+01 
5.709935969e-01 1.096985e-02 1.666500e-02 2.442316e-02 3.015249e-02 3.355979e-02 3.391166e-02 5.670467e-02 6.628966e-02 7.647285e-02 8.312202e-02 8.689183e-02 1.348020e-01 1.626994e-01 1.884818e-01 2.105584e-01 2.210835e-01 3.240857e-01 4.407465e-01 5.874529e-01 7.632910e-01 9.960471e-01 1.346373e+00 1.909280e+00 3.225352e+00 1.248345e+01 
5.752341708e-01 1.085039e-02 2.216050e-02 2.277046e-02 2.735661e-02 3.130056e-02 3.242160e-02 5.793855e-02 6.630267e-02 7.375583e-02 7.874985e-02 8.194732e-02 1.277358e-01 1.604391e-01 1.841880e-01 2.111799e-01 2.205796e-01 3.269606e-01 4.407232e-01 5.875522e-01 7.558731e-01 9.935416e-01 1.337829e+00 1.919522e+00 3.215637e+00 1.331796e+01 
5.796424815e-01 2.152344e-02 2.663359e-02 3.409406e-02 4.220005e-02 4.618344e-02 4.671089e-02 6.063055e-02 7.081334e-02 7.846223e-02 8.335559e-02 8.475716e-02 1.260273e-01 1.572383e-01 1.809089e-01 2.044669e-01 2.147168e-01 3.245963e-01 4.372266e-01 5.804346e-01 7.682656e-01 1.001779e+00 1.343208e+00 1.922954e+00 3.241809e+00 1.385599e+01 
5.827763693e-01 1.795207e-02 2.937569e-02 3.486783e-02 3.682159e-02 3.965193e-02 4.056993e-02 5.249651e-02 6.316148e-02 7.105670e-02 7.958793e-02 8.247746e-02 1.255187e-01 1.579923e-01 1.816306e-01 2.069277e-01 2.182681e-01 3.265213e-01 4.400767e-01 5.752837e-01 7.578175e-01 9.998933e-01 1.362395e+00 1.944066e+00 3.276563e+00 1.298039e+01 
5.863197088e-01 1.598356e-02 2.656231e-02 3.417105e-02 3.789704e-02 3.835327e-02 3.863930e-02 5.433651e-02 6.464845e-02 7.344453e-02 7.958785e-02 8.279716e-02 1.245678e-01 1.558069e-01 1.808032e-01 2.051886e-01 2.157492e-01 3.173952e-01 4.363645e-01 5.846173e-01 7.736102e-01 1.002355e+00 1.360248e+00 1.925793e+00 3.255651e+00 1.360716e+01 
5.889517451e-01 2.737483e-02 3.663605e-02 3.938553e-02 4.031521e-02 4.223335e-02 4.341749e-02 5.487739e-02 6.359889e-02 7.416449e-02 8.097199e-02 8.397534e-02 1.276820e-01 1.592576e-01 1.854851e-01 2.091130e-01 2.181105e-01 3.225931e-01 4.364618e-01 5.771916e-01 7.596720e-01 1.000602e+00 1.366075e+00 1.938227e+00 3.294675e+00 1.348547e+01 
5.928140295e-01 1.323663e-02 3.150749e-02 3.633491e-02 3.714179e-02 3.826631e-02 3.923494e-02 5.830651e-02 6.825068e-02 7.519747e-02 8.006089e-02 8.300922e-02 1.245217e-01 1.531038e-01 1.789523e-01 2.022762e-01 2.142170e-01 3.223867e-01 4.399978e-01 5.816131e-01 7.595512e-01 9.985197e-01 1.342080e+00 1.929754e+00 3.261989e+00 1.385427e+01 
5.965092214e-01 2.832367e-02 3.053425e-02 3.470416e-02 3.744186e-02 3.961666e-02 4.039913e-02 5.789827e-02 6.478184e-02 7.501611e-02 8.418060e-02 8.742317e-02 1.239994e-01 1.526458e-01 1.810107e-01 2.068497e-01 2.172401e-01 3.222486e-01 4.389904e-01 5.875689e-01 7.714218e-01 1.001598e+00 1.352793e+00 1.925962e+00 3.256432e+00 1.295611e+01 
5.995338973e-01 2.301147e-02 2.354580e-02 2.571791e-02 2.745481e-02 3.312295e-02 3.320117e-02 5.273847e-02 6.254831e-02 7.147298e-02 7.647752e-02 7.930800e-02 1.227948e-01 1.535020e-01 1.802067e-01 2.043373e-01 2.173110e-01 3.190694e-01 4.406490e-01 5.830148e-01 7.674583e-01 9.887509e-01 1.359427e+00 1.958564e+00 3.303175e+00 1.382756e+01 
6.024695918e-01 1.842142e-02 2.553168e-02 3.019927e-02 3.805946e-02 3.910971e-02 4.089929e-02 5.930617e-02 6.384294e-02 7.023209e-02 7.703872e-02 8.085553e-02 1.204680e-01 1.528452e-01 1.751687e-01 1.980867e-01 2.086998e-01 3.172333e-01 4.364025e-01 5.841817e-01 7.639708e-01 1.005006e+00 1.354450e+00 1.943028e+00 3.279284e+00 1.347260e+01 
6.054892868e-01 1.764156e-02 2.177933e-02 2.887510e-02 3.565291e-02 3.739066e-02 3.752145e-02 5.265998e-02 6.344341e-02 7.048749e-02 7.648897e-02 7.981769e-02 1.207047e-01 1.516973e-01 1.744038e-01 1.996109e-01 2.108353e-01 3.171710e-01 4.358466e-01 5.735517e-01 7.625200e-01 1.003218e+00 1.353543e+00 1.966541e+00 3.325324e+00 1.428436e+01 
6.086290437e-01 1.377215e-02 2.132205e-02 2.235495e-02 2.762911e-02 3.178459e-02 3.275473e-02 5.140833e-02 5.860106e-02 6.594815e-02 7.343514e-02 7.800720e-02 1.216425e-01 1.523371e-01 1.794528e-01 2.032647e-01 2.134575e-01 3.249651e-01 4.431116e-01 5.812255e-01 7.683822e-01 1.010204e+00 1.368154e+00 1.969251e+00 3.302752e+00 1.402438e+01 
6.118448800e-01 1.452838e-02 2.961428e-02 3.313182e-02 3.466060e-02 3.796883e-02 3.955868e-02 5.247460e-02 6.501022e-02 7.126512e-02 7.747417e-02 8.124696e-02 1.240258e-01 1.533169e-01 1.780332e-01 2.009327e-01 2.115089e-01 3.217035e-01 4.391584e-01 5.867169e-01 7.709486e-01 1.007076e+00 1.357873e+00 1.989898e+00 3.388328e+00 1.395649e+01 
