#1:tcount #2:t #3:m #4:r #5:vr #6:vt #7:r_peri #8:r_apo #9:Rtidal #10:phi_rtidal #11:phi_zero #12:E #13:J #14:id #15:binflag #16:m0[MSUN] #17:m1[MSUN] #18:id0 #19:id1 #20:a #21:e #22:startype #23:bin_startype0 #24:bin_startype1 #25:rad0 #26:rad1 #27:tb #28:lum0 #29:lum1 #30:massc0 #31:massc1 #32:radc0 #33:radc1 #34:menv0 #35:menv1 #36:renv0 #37:renv1 #38:tms0 #39:tms1 #40:dmdt0 #41:dmdt1 #42:radrol0 #43:radrol1 #44:ospin0 #45:ospin1 #46:B0 #47:B1 #48:formation0 #49:formation1 #50:bacc0 #51:bacc1 #52:tacc0 $53:tacc1 #54:mass0_0 #55:mass0_1 #56:epoch0 #57:epoch1 #58:bhspin #59:bhspin1 #60:bhspin2 #61:ospin #62:B #63:formation
2984 0.01273482 2.905638 0.39639868 -1.1785015 1.7201716 0.39639868 0.39639868 966878.15 -9.3476297e-07 -1.456074 1.1506716 0.68187375 100506 0 0 0 0 0 0 0 1 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 12175.6 0 0
2988 0.012774497 12.212815 0.68396728 0.76737256 14.962395 0.68377039 0.8051154 966866.5 -9.3474043e-07 -1.464534 111.38449 10.233789 68311 0 0 0 0 0 0 0 14 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2e+08 0 0
2990 0.012804788 12.102435 0.12437906 -2.3863672 13.354442 0.015022814 0.16816648 966755.32 -9.3452549e-07 -1.4522197 90.742007 1.6610129 86569 0 0 0 0 0 0 0 14 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2e+08 0 0
2993 0.012836406 11.977424 1.0352235 -0.016014226 17.768462 0.59757752 1.0892982 966643.99 -9.3431028e-07 -1.4115236 157.17746 18.394331 56020 0 0 0 0 0 0 0 14 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2e+08 0 0
2994 0.012860133 11.897411 0.2606091 -1.5265388 14.587573 0.062616785 0.26647883 966533.62 -9.3409694e-07 -1.4296456 106.44558 3.8016542 5153 0 0 0 0 0 0 0 14 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2e+08 0 0
2994 0.012860133 15.410631 0.6832093 0.97995754 15.193592 0.46177432 0.78842123 966533.62 -9.3409694e-07 -1.4296456 115.0592 10.380403 0 1 2.8980724 6.8523137 73956 107539 0.0066780368 0 na 13 7 1.4e-05 0.752426 0.0638341 4.07984 63705.3 2.89807 0 1.4e-05 0 1e-10 6.85231 1e-10 0.752426 1e+10 0.860914 1.85483e-08 -2.71511e-07 3.17238e-05 1.15224 2.65329e+09 35799.7 1.02601e+11 0 1 0 8.52102e-05 0 0.00459427 0 7.45158 6.85231 11.0306 10.9748 na 0 0 na na na
2994 0.012860133 11.847551 1.8535831 0.3640998 2.6394266 0.42266813 1.9480831 966533.62 -9.3409694e-07 -1.4296456 3.0989353 4.8923966 22637 0 0 0 0 0 0 0 14 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2e+08 0 0
3001 0.012951466 11.408866 1.328419 -0.90713294 16.227675 0.86059016 1.9275502 966074.13 -9.3320905e-07 -1.380414 131.50176 21.557151 41194 0 0 0 0 0 0 0 14 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2e+08 0 0
3002 0.0129651 11.378474 0.46260108 -2.2054626 13.20457 0.20456552 1.2091406 965951.61 -9.3297239e-07 -1.3653803 88.646348 6.1084483 59418 0 0 0 0 0 0 0 14 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2e+08 0 0
3002 0.0129651 11.373291 0.50835828 6.2462631 20.010451 0.38870146 0.55594664 965951.61 -9.3297239e-07 -1.3653803 218.77915 10.172479 68863 0 0 0 0 0 0 0 14 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2e+08 0 0
3004 0.012980931 11.316423 0.36185316 -8.3376213 15.559274 0.13651249 0.38042923 965717.09 -9.3251943e-07 -1.5510067 154.77273 5.6301724 18949 0 0 0 0 0 0 0 14 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2e+08 0 0
3010 0.013033663 11.131999 0.05082673 -12.686348 15.123303 0.050822993 0.20824842 965570.31 -9.3223601e-07 -1.4036633 193.44933 0.76866804 7727 0 0 0 0 0 0 0 14 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2e+08 0 0
3011 0.013041704 11.095546 0.08744436 21.208988 9.9287273 0.023031299 0.14466445 965454.42 -9.3201224e-07 -1.4484117 272.89393 0.8682112 22296 0 0 0 0 0 0 0 14 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2e+08 0 0
3012 0.01305141 1.0987788 0.20785355 0.0051215045 1.5446032 0.20761106 9.1798581 965339.79 -9.3179094e-07 -1.3939967 0.034826671 0.32105126 70157 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 56.4498 0 0
3019 0.013126087 0.45946429 0.047213776 0.92733709 1.3737829 0.044758366 5.9159255 965287.57 -9.3169015e-07 -1.4148139 0.0070627315 0.064861478 99565 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.137272 0 0
3019 0.013126087 0.5110582 0.11556073 -1.0107015 1.2504193 0.10996918 10.964575 965287.57 -9.3169015e-07 -1.4148139 0.034804462 0.14449937 10816 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.292871 0 0
3031 0.013248245 0.67901373 0.060166661 1.3031985 1.1464775 0.036516134 4.5685233 965280.22 -9.3167596e-07 -1.3668068 0.17305304 0.068979726 86578 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2.16172 0 0
3042 0.013375648 9.9932196 2.0082918 1.3605787 8.4433952 0.97264021 2.0150417 965276.36 -9.3166851e-07 -1.3994488 36.151828 16.956802 87485 0 0 0 0 0 0 0 14 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2e+08 0 0
3043 0.013383656 2.0723908 1.9442653 0.27193332 1.4246056 1.9442653 1.9442653 965169.74 -9.3146272e-07 -1.4015908 0.62089669 2.7698112 46701 0 0 0 0 0 0 0 1 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 3851.81 0 0
3048 0.013449349 9.8234716 0.089480913 11.36073 13.81651 0.087132612 0.10460704 965161.74 -9.3144727e-07 -1.3543506 158.67723 1.2363139 1918 0 0 0 0 0 0 0 14 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2e+08 0 0
3056 0.013547541 9.4897778 1.3882765 -7.8707703 9.0733627 1.1920929 3.5936071 965054.1 -9.3123954e-07 -1.3514682 71.578293 12.596336 93838 0 0 0 0 0 0 0 14 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2e+08 0 0
3056 0.013547541 9.4945524 2.7799227 3.5563657 0.90468824 2.0262725 2.7891097 965054.1 -9.3123954e-07 -1.3514682 6.4184161 2.5149634 90032 0 0 0 0 0 0 0 14 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2e+08 0 0
3057 0.013563273 0.39844834 0.10221007 -0.39218359 2.3527846 0.10221007 0.10221007 964843.03 -9.3083225e-07 -1.3444621 1.5665694 0.24047829 10142 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.0496551 0 0
3058 0.013575783 9.3886598 1.7072264 11.380146 14.822718 0.38951519 1.7072269 964841.43 -9.3082917e-07 -1.3605387 174.13152 25.305736 10406 0 0 0 0 0 0 0 14 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2e+08 0 0
3067 0.013682285 9.1163996 0.77292134 -3.7536091 21.403315 0.76768211 1.3601003 964735.41 -9.3062463e-07 -1.3275092 235.30569 16.543079 54340 0 0 0 0 0 0 0 14 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2e+08 0 0
3068 0.013697679 5.0238569 0.18164139 -0.69485864 7.928551 0.18164139 0.18164139 964630.66 -9.3042255e-07 -1.3347269 30.498005 1.4401531 9365 0 0 0 0 0 0 0 14 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2e+08 0 0
3068 0.013697679 26.938017 0.18164139 -0.69485864 1.5114084 0.18164139 0.18164139 964630.66 -9.3042255e-07 -1.3347269 0.20922203 0.27453432 100936 0 0 0 0 0 0 0 1 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 198.6 0 0
3103 0.014030716 4.278756 0.12136074 -2.8410744 27.627427 0.12136074 0.12136074 964484.26 -9.3014017e-07 -1.3722802 384.42939 3.3528851 67170 0 0 0 0 0 0 0 13 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2.96519e+08 1.34448e+12 1
3103 0.014030716 32.674784 0.12136074 -2.8410744 1.1038706 0.12136074 0.12136074 964484.26 -9.3014017e-07 -1.3722802 3.4012944 0.13396656 106894 0 0 0 0 0 0 0 1 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 1951 0 0
3114 0.014149499 7.9157773 0.1686737 -18.708261 14.015638 0.10447495 0.2809281 964324.41 -9.298319e-07 -1.3908854 272.03996 2.3640694 38158 0 0 0 0 0 0 0 14 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2e+08 0 0
3115 0.014156635 7.8937448 0.21897968 -3.0382549 27.761858 0.058925592 0.23969523 964222.49 -9.2963536e-07 -1.4352728 388.84917 6.0792827 24202 0 0 0 0 0 0 0 14 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2e+08 0 0
